1997, 690, 1959
1997, -558, 1483
1848, -1967, 1194
1172, -1998, -645
429, -1998, -1997
-76, -1998, -1821
-,-,-
1318, 794, 1778
1972, 1300, 1829
1997, 1613, 1998
1997, 1978, 1981
1997, 1599, 1306
1997, -668, 805
1842, -1998, 971
1008, -1998, 349
140, -1998, -874
-,-,-
1582, 515, 1536
1997, 963, 1889
1997, 1769, 1552
1997, 1437, 1169
1997, 165, 1054
1997, -778, 913
1872, -1679, 719
1039, -1998, 761
-227, -1998, 280
-997, -1998, 137
-,-,-
1938, 1518, 1817
1997, 1958, 1989
1997, 1784, 1849
1997, 366, 1991
1997, -1076, 1985
1997, -1673, 1376
1549, -1997, 264
529, -1998, -625
-519, -1998, -1309
-744, -1998, -1001
-,-,-
1671, 360, 1681
1990, 782, 1791
1997, 610, 1985
1997, 610, 1985
1997, 498, 1995
1997, 453, 1614
1997, -245, 1548
1966, -930, 1131
1095, -1982, 721
-435, -1998, -67
-1304, -1998, -1667
-,-,-
1272, 529, 1670
1815, 710, 1656
1997, 930, 1900
1997, 967, 1984
1997, 624, 1794
1997, -146, 1404
1997, -1526, 1263
1906, -1998, 896
599, -1998, -183
-553, -1998, -957
-1183, -1998, -1276
-,-,-
1158, 310, 1410
1812, 763, 1802
1997, 1556, 1974
1997, 1655, 1787
1997, 950, 1594
1997, -593, 1147
1997, -1892, 872
1787, -1998, 146
736, -1998, -511
-317, -1998, -892
-940, -1998, -745
-,-,-
1347, 490, 1622
1875, 1126, 1543
1997, 1509, 1329
1997, 1716, 1730
1997, 1123, 1718
1997, -287, 1211
1997, -1672, 1053
1886, -1998, 507
1041, -1998, -190
369, -1998, -286
6, -1998, -449
-,-,-
1917, 838, 1436
1997, 944, 1929
1997, 899, 1998
1997, 964, 1944
1997, 964, 1944
1997, 182, 1720
1997, -815, 1303
1702, -1963, 957
748, -1998, 489
-87, -1998, -602
-552, -1998, -1206
-,-,-
1022, -39, 1097
1022, -39, 1097
1603, 77, 1518
1997, 301, 1662
1997, 456, 1502
1997, 64, 1323
1997, -743, 1020
1968, -1749, 761
1230, -1998, 826
596, -1998, 757
173, -1998, 210
-187, -1998, -193
-641, -1998, -594
-919, -1998, -719
-1081, -1998, -447
-,-,-
1803, 616, 1534
1997, 1066, 1035
1997, 973, 1713
1997, 749, 1998
1997, -79, 1998
1997, -1691, 1864
1675, -1998, 1161
494, -1998, 275
-470, -1998, -623
-968, -1998, -995
-1121, -1998, -538
-1262, -1998, 13
-,-,-
917, 252, 1435
1532, 332, 1591
1997, 726, 1608
1997, 1384, 1832
1997, 907, 1998
1997, -706, 1998
1997, -1917, 1817
1997, -1998, 1126
1948, -1781, -96
966, -1901, -1225
-122, -1998, -1872
-313, -1998, -1718
-,-,-
598, -112, 1323
1082, 225, 1573
1697, 679, 1785
1997, 1171, 1904
1997, 1429, 1978
1997, 1210, 1998
1997, 389, 1998
1997, -590, 1903
1997, -1780, 1454
1780, -1998, 608
895, -1998, -806
108, -1998, -1453
-291, -1998, -1140
-,-,-
1953, 1023, 1844
1997, 1185, 1916
1997, 1306, 1998
1997, 991, 1998
1997, -174, 1802
1997, -1778, 1122
1950, -1998, 353
867, -1998, -840
-22, -1998, -1540
-437, -1998, -1726
-856, -1998, -1320
-966, -1866, -1442
-621, -1302, -655
-,-,-
577, -16, 1180
893, -113, 1386
1440, -344, 1631
1993, 339, 1920
1997, 725, 1998
1997, 811, 1998
1997, -112, 1891
1997, -1505, 1840
1958, -1939, 1129
1308, -1682, -401
483, -1552, -1621
-51, -1998, -1625
-503, -1998, -1008
-880, -1998, -649
-1048, -1998, -670
-1080, -1998, 278
-,-,-
590, 92, 1082
838, 168, 1196
1116, 242, 1438
1593, 417, 1905
1993, 955, 1998
1997, 1298, 1951
1997, 1165, 1873
1997, 788, 1765
1997, -16, 1117
1997, -1647, 493
1085, -1998, 123
-166, -1998, -675
-1010, -1998, -1075
-,-,-
555, 31, 1180
887, 212, 1509
1629, 760, 1383
1997, 1232, 1128
1997, 933, 1755
1997, 825, 1998
1997, 825, 1998
1997, 665, 1996
1997, -501, 1885
1997, -1732, 1297
1578, -1998, 143
641, -1998, -802
-117, -1998, -1408
-367, -1998, -847
-347, -1998, 125
-,-,-
1090, 861, 1760
1867, 1537, 1894
1997, 1324, 1720
1997, 796, 1998
1997, 234, 1908
1997, -611, 1554
1997, -1478, 1176
1778, -1998, 491
850, -1998, -144
58, -1998, -1372
-313, -1998, -1061
-589, -1998, -649
-790, -1998, -275
-843, -1870, -20
-,-,-
1996, 1131, 1765
1997, 1980, 1884
1997, 1885, 1809
1997, 960, 1561
1997, -721, 1233
1997, -1873, 1056
1562, -1998, 527
918, -1998, -86
227, -1998, -577
-263, -1998, -998
-483, -1998, -411
-,-,-
610, -29, 1088
1169, 331, 1684
1169, 331, 1684
1908, 1083, 1418
1997, 1567, 1636
1997, 832, 1986
1997, 317, 1486
1997, -516, 954
1988, -1701, 688
1201, -1998, 561
236, -1998, 33
-401, -1998, -719
-651, -1998, -1293
-,-,-
1228, 214, 1411
1892, 1142, 1651
1997, 1951, 1475
1997, 1997, 1644
1997, 1814, 1823
1997, 968, 1464
1997, -1085, 1076
1709, -1998, 765
546, -1998, 37
-374, -1998, -296
-674, -1998, -575
-,-,-
1310, -358, 1302
1959, 556, 1340
1959, 556, 1340
1997, 1392, 974
1997, 1692, 1539
1997, 1214, 1962
1997, 598, 1530
1997, -893, 1142
1943, -1961, 805
969, -1998, 574
-220, -1998, 806
-,-,-
1997, 747, 1408
1997, 1390, 1725
1997, 1088, 1679
1997, 147, 1393
1997, -1229, 1246
1649, -1998, 408
588, -1998, -772
-380, -1998, -486
-666, -1994, -277
-635, -1732, -194
-636, -1817, -19
-623, -1936, 285
-,-,-
808, 437, 1055
808, 437, 1055
1349, 738, 1082
1952, 1124, 1270
1997, 1274, 1357
1997, 1454, 1434
1997, 1025, 1107
1997, -308, 1190
1997, -1759, 988
1713, -1998, 519
510, -1998, 189
-168, -1998, 135
-366, -1998, 256
-591, -1998, 587
-,-,-
1416, 540, 1584
1416, 540, 1584
1997, 1061, 1958
1997, 1628, 1998
1997, 1468, 1998
1997, 296, 1841
1997, -1368, 1410
1988, -1998, 804
1293, -1998, 315
299, -1998, -322
-336, -1998, -463
-,-,-
1376, 575, 1445
1924, 962, 1839
1997, 1726, 1861
1997, 1944, 1353
1997, 903, 1322
1997, -986, 871
1750, -1996, 720
705, -1998, 653
257, -1998, -347
-446, -1998, -503
-,-,-
1530, 446, 1469
1905, 805, 1619
1997, 1153, 1410
1997, 1429, 1356
1997, 1039, 1297
1997, -204, 1319
1997, -1303, 1285
1914, -1961, 913
1033, -1998, 410
-63, -1998, -320
-802, -1998, -750
-,-,-
1400, 485, 1364
1972, 964, 1621
1997, 1182, 1492
1997, 1310, 1564
1997, 929, 1120
1997, 929, 1120
1997, -402, 847
1980, -1678, 1095
1329, -1998, 1005
562, -1998, 253
-,-,-
1741, 408, 1839
1997, 1005, 1777
1997, 1505, 1343
1997, 1253, 1270
1997, 555, 994
1997, -369, 689
1754, -1636, 467
737, -1998, 541
-79, -1998, 100
-586, -1998, -15
-,-,-
1968, 842, 1378
1968, 842, 1378
1997, 1154, 1716
1997, 1314, 1661
1997, 856, 1295
1997, -215, 1230
1997, -1377, 1236
1882, -1874, 877
1124, -1998, 285
248, -1998, -233
-184, -1998, -500
-791, -1998, 77
-1137, -1998, 460
-,-,-
1731, 682, 1196
1731, 682, 1196
1997, 1661, 1467
1997, 1997, 1572
1997, 1860, 1529
1997, 286, 1294
1997, -1186, 1200
1974, -1993, 887
1428, -1998, 562
683, -1998, 152
-165, -1998, 531
-,-,-
1071, 196, 1389
1706, 597, 1697
1997, 770, 1820
1997, 1239, 1754
1997, 1186, 1449
1997, 351, 1295
1997, -651, 968
1869, -1358, 970
999, -1997, 837
380, -1998, 628
17, -1998, 61
-217, -1998, 79
-,-,-
1399, 661, 1827
1858, 825, 1931
1997, 965, 1885
1997, 965, 1885
1997, 715, 1960
1997, 9, 1842
1997, -893, 1529
1957, -1643, 1097
1325, -1977, 549
566, -1998, -31
-155, -1998, -520
-798, -1998, -803
-,-,-
1997, 1142, 1278
1997, 1142, 1278
1997, 749, 1673
1997, 140, 1686
1997, -926, 1171
1951, -1875, 1091
1250, -1998, 720
404, -1998, -43
-323, -1998, -436
-554, -1998, -428
-843, -1998, -47
-1181, -1998, -133
-,-,-
1630, 783, 905
1630, 783, 905
1997, 1167, 1138
1997, 1207, 1259
1997, 773, 1393
1997, -131, 1919
1997, -575, 1812
1997, -1222, 1139
